HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3,Worker_GT
35JDMRECC388SCGT8JJDJL24KI8GEX,1mini_40.mp4,sitting out for a little bit,0,1,0,1
3IV1AEQ4DQC1ADW33MIGOOYY17RJ85,1mini_13.mp4,seems like an eternity in the oven,2,2,2,1
3IV1AEQ4DQC1ADW33MIGOOYY17RJ85,1mini_13.mp4,take it out,0,0,0,0
3IV1AEQ4DQC1ADW33MIGOOYY17RJ85,1mini_13.mp4,dehydrated at that point which,2,2,2,1
3IV1AEQ4DQC1ADW33MIGOOYY17RJ85,1mini_13.mp4,pull it right off the baking sheet,0,0,0,0
32204AGAAABKCM7VYKRJ4OZHCY0GHD,4mini_4.mp4,tested the products myself before,0,0,0,0
32204AGAAABKCM7VYKRJ4OZHCY0GHD,4mini_4.mp4,providing them to you guys,2,0,0,1
32204AGAAABKCM7VYKRJ4OZHCY0GHD,4mini_4.mp4,gone through the entire packet of their original one it,2,0,0,1
32204AGAAABKCM7VYKRJ4OZHCY0GHD,4mini_4.mp4,tried the Malibu one,2,0,0,0
3EKZL9T8Y7L7VARQWYV0EXE2E68HC4,7mini_36.mp4,paint my nails every weekend morning,0,0,0,0
3EKZL9T8Y7L7VARQWYV0EXE2E68HC4,7mini_36.mp4,filming later that day,2,0,1,1
3EKZL9T8Y7L7VARQWYV0EXE2E68HC4,7mini_36.mp4,", and",2,0,2,1
3EKZL9T8Y7L7VARQWYV0EXE2E68HC4,7mini_36.mp4,listen to some music,2,0,1,1
3EKZL9T8Y7L7VARQWYV0EXE2E68HC4,7mini_36.mp4,paint my nails,0,0,0,0
3EKZL9T8Y7L7VARQWYV0EXE2E68HC4,7mini_36.mp4,went for this purple shade on all the nails except my ring finger,2,0,0,0
3B6F54KMR1BCYGV8RVIF1F2DJKY1SJ,4mini_9.mp4,couple my legs,2,2,0,1
3B6F54KMR1BCYGV8RVIF1F2DJKY1SJ,4mini_9.mp4,pick some,2,0,0,0
3B6F54KMR1BCYGV8RVIF1F2DJKY1SJ,4mini_9.mp4,chilled out music,2,2,0,1
3B6F54KMR1BCYGV8RVIF1F2DJKY1SJ,4mini_9.mp4,sit in the bath,0,0,0,0
3B6F54KMR1BCYGV8RVIF1F2DJKY1SJ,4mini_9.mp4,check social meter in the bath,1,0,0,0
3B6F54KMR1BCYGV8RVIF1F2DJKY1SJ,4mini_9.mp4,actually dropped my phone in the bath yet,2,1,1,1
362E9TQF2GPK8HIF4294400WCBFGI6,7mini_10.mp4,make colorful hearts all over this jar,0,0,0,0
362E9TQF2GPK8HIF4294400WCBFGI6,7mini_10.mp4,use my jar,0,0,1,0
362E9TQF2GPK8HIF4294400WCBFGI6,7mini_10.mp4,drink but this,2,2,1,1
362E9TQF2GPK8HIF4294400WCBFGI6,7mini_10.mp4,"Use it for pencil holders on your desk , as a vase for flowers , whatever you",1,1,1,1
362E9TQF2GPK8HIF4294400WCBFGI6,7mini_10.mp4,done just,2,2,2,1
335HHSX8CC4H02X4WUQBY3WKZ6KHD4,1mini_8.mp4,make these,2,2,0,1
335HHSX8CC4H02X4WUQBY3WKZ6KHD4,1mini_8.mp4,offer it to him if he,2,2,2,1
335HHSX8CC4H02X4WUQBY3WKZ6KHD4,1mini_8.mp4,asks me for a snack if he,0,2,2,1
335HHSX8CC4H02X4WUQBY3WKZ6KHD4,1mini_8.mp4,finish it all I,2,2,2,1
335HHSX8CC4H02X4WUQBY3WKZ6KHD4,1mini_8.mp4,put it back in the refrigerator,0,1,2,1
335HHSX8CC4H02X4WUQBY3WKZ6KHD4,1mini_8.mp4,go on hand,1,2,2,1
3GKAWYFRAOS9DJVSF7YG7CYBLXUDP5,4mini_15.mp4,make my hair amazing I,2,2,1,1
3GKAWYFRAOS9DJVSF7YG7CYBLXUDP5,4mini_15.mp4,using it for about a month or,2,2,1,1
3GKAWYFRAOS9DJVSF7YG7CYBLXUDP5,4mini_15.mp4,putting on a bit of Oprah or Wonder,2,0,0,0
3GKAWYFRAOS9DJVSF7YG7CYBLXUDP5,4mini_15.mp4,lash to my neck,2,2,1,1
3WPCIUYH19775BOZWO70CMZ8A0FDTA,1mini_17.mp4,treat if they or you,2,0,2,1
3WPCIUYH19775BOZWO70CMZ8A0FDTA,1mini_17.mp4,used the potty,1,1,1,1
3WPCIUYH19775BOZWO70CMZ8A0FDTA,1mini_17.mp4,divided them I,2,0,1,0
3WPCIUYH19775BOZWO70CMZ8A0FDTA,1mini_17.mp4,give them all to him at once,1,1,1,1
3FULMHZ7OTWQSKFMUG5VN4AA3FQM45,1mini_15.mp4,strain the seeds,0,0,1,1
3FULMHZ7OTWQSKFMUG5VN4AA3FQM45,1mini_15.mp4,looking back that,2,2,2,1
3FULMHZ7OTWQSKFMUG5VN4AA3FQM45,1mini_15.mp4,do if I ever,2,2,2,1
3FULMHZ7OTWQSKFMUG5VN4AA3FQM45,1mini_15.mp4,make this again in the future which I,2,2,1,1
3BA7SXOG1IPI81FGBRRPQFKPBOL8RM,3mini_5.mp4,take him on a walk you just,0,2,0,0
3BA7SXOG1IPI81FGBRRPQFKPBOL8RM,3mini_5.mp4,smile when you,0,2,1,1
3BA7SXOG1IPI81FGBRRPQFKPBOL8RM,3mini_5.mp4,look at him,0,0,1,1
3BA7SXOG1IPI81FGBRRPQFKPBOL8RM,3mini_5.mp4,getting outside for the first time,0,2,0,1
3BA7SXOG1IPI81FGBRRPQFKPBOL8RM,3mini_5.mp4,get in the car,0,0,0,0
3BA7SXOG1IPI81FGBRRPQFKPBOL8RM,3mini_5.mp4,head to our favorite place,0,2,0,0
3FI30CQHVJI8OGF3MF816MJUN7SB6Q,4mini_19.mp4,get into bed,0,1,0,0
3FI30CQHVJI8OGF3MF816MJUN7SB6Q,4mini_19.mp4,snuggles free,2,2,0,0
3FI30CQHVJI8OGF3MF816MJUN7SB6Q,4mini_19.mp4,book the drink,2,2,0,1
3FI30CQHVJI8OGF3MF816MJUN7SB6Q,4mini_19.mp4,relax I,0,2,0,0
3FI30CQHVJI8OGF3MF816MJUN7SB6Q,4mini_19.mp4,hope you guys,1,2,2,1
3FI30CQHVJI8OGF3MF816MJUN7SB6Q,4mini_19.mp4,see you next time,1,2,0,1
3E6L1VR4XVLY1XRJRHUXPCAF25K6F3,7mini_29.mp4,topping mine with some cream cheese and sliced avocado,0,0,0,0
3E6L1VR4XVLY1XRJRHUXPCAF25K6F3,7mini_29.mp4,making myself a berry and granola yogurt,0,0,0,0
3E6L1VR4XVLY1XRJRHUXPCAF25K6F3,7mini_29.mp4,add some delicious blueberries,0,0,0,0
3E6L1VR4XVLY1XRJRHUXPCAF25K6F3,7mini_29.mp4,pour in my favorite granola,0,0,0,0
3E6L1VR4XVLY1XRJRHUXPCAF25K6F3,7mini_29.mp4,"Add another layer of yogurt , and top the healthy mix with yummy strawberries",0,0,0,0
3S1WOPCJFFSIJE6UGP4GGYUKCAPEJZ,2mini_21.mp4,has a channel too in case you,1,1,2,1
3S1WOPCJFFSIJE6UGP4GGYUKCAPEJZ,2mini_21.mp4,seen his,1,1,2,1
3S1WOPCJFFSIJE6UGP4GGYUKCAPEJZ,2mini_21.mp4,so check his out I just,1,1,2,1
3S1WOPCJFFSIJE6UGP4GGYUKCAPEJZ,2mini_21.mp4,give him a little shout out Byron Talbott,1,1,1,1
3S1WOPCJFFSIJE6UGP4GGYUKCAPEJZ,2mini_21.mp4,see you guys very soon,1,1,2,1
36GJS3V78UPG3S2LMKU4G1FWPQ4GJI,4mini_10.mp4,hope I,2,2,1,1
36GJS3V78UPG3S2LMKU4G1FWPQ4GJI,4mini_10.mp4,jinx myself,2,1,1,1
36GJS3V78UPG3S2LMKU4G1FWPQ4GJI,4mini_10.mp4,shave my legs,0,0,1,0
36GJS3V78UPG3S2LMKU4G1FWPQ4GJI,4mini_10.mp4,rinse my hair in the shower just,0,0,1,1
371QPA24C1NDDG8NGVN5BKYZL3C1T8,7mini_31.mp4,check my social media,0,0,1,1
371QPA24C1NDDG8NGVN5BKYZL3C1T8,7mini_31.mp4,answer to you guys,0,0,2,1
371QPA24C1NDDG8NGVN5BKYZL3C1T8,7mini_31.mp4,Let me just,2,2,2,1
371QPA24C1NDDG8NGVN5BKYZL3C1T8,7mini_31.mp4,make it at home,2,1,2,1
371QPA24C1NDDG8NGVN5BKYZL3C1T8,7mini_31.mp4,put the jar lid on,0,0,1,1
371QPA24C1NDDG8NGVN5BKYZL3C1T8,7mini_31.mp4,take it with you to school or work,0,1,2,1
3KL228NDMULBEC8345UGHGF94F4GKH,7mini_19.mp4,run enough today,0,1,1,1
3KL228NDMULBEC8345UGHGF94F4GKH,7mini_19.mp4,head home,0,0,1,0
3KL228NDMULBEC8345UGHGF94F4GKH,7mini_19.mp4,take a quick shower first,0,0,0,0
3KL228NDMULBEC8345UGHGF94F4GKH,7mini_19.mp4,"put on my favorite red robe , which I basically",1,0,0,0
3KL228NDMULBEC8345UGHGF94F4GKH,7mini_19.mp4,live in,1,2,1,1
3KL228NDMULBEC8345UGHGF94F4GKH,7mini_19.mp4,brush my hair,0,0,0,0
3KL228NDMULBEC8345UGHGF94F4GKH,7mini_19.mp4,"loving the heatless waves , which",0,0,1,1
32TZXEA1OKJTWVTX1UMX3CM754V41F,7mini_36.mp4,paint my nails every weekend morning,0,0,2,0
32TZXEA1OKJTWVTX1UMX3CM754V41F,7mini_36.mp4,filming later that day,0,0,2,1
32TZXEA1OKJTWVTX1UMX3CM754V41F,7mini_36.mp4,", and",0,0,2,1
32TZXEA1OKJTWVTX1UMX3CM754V41F,7mini_36.mp4,listen to some music,0,1,1,1
32TZXEA1OKJTWVTX1UMX3CM754V41F,7mini_36.mp4,paint my nails,0,0,0,0
32TZXEA1OKJTWVTX1UMX3CM754V41F,7mini_36.mp4,went for this purple shade on all the nails except my ring finger,0,0,0,0
3YKP7CX6G1ERSGT85PDTC0JQIICB7P,4mini_18.mp4,finish off by,1,2,1,1
3YKP7CX6G1ERSGT85PDTC0JQIICB7P,4mini_18.mp4,using some of their body oil which I,0,0,0,0
3YKP7CX6G1ERSGT85PDTC0JQIICB7P,4mini_18.mp4,gon just before I,1,2,1,1
3YKP7CX6G1ERSGT85PDTC0JQIICB7P,4mini_18.mp4,use just the moisturize my body,2,0,0,0
3YKP7CX6G1ERSGT85PDTC0JQIICB7P,4mini_18.mp4,get into bed,1,2,0,0
3YKP7CX6G1ERSGT85PDTC0JQIICB7P,4mini_18.mp4,chew out snowballs,1,2,1,1
37VUR2VJ69OWRZ6CU9SFMAYVXHCC10,6mini_2.mp4,make sure your skin,2,2,2,1
37VUR2VJ69OWRZ6CU9SFMAYVXHCC10,6mini_2.mp4,cleansed before you,2,2,2,0
37VUR2VJ69OWRZ6CU9SFMAYVXHCC10,6mini_2.mp4,do all that,2,2,2,1
37VUR2VJ69OWRZ6CU9SFMAYVXHCC10,6mini_2.mp4,absorbing all that serum when there,2,0,2,1
37VUR2VJ69OWRZ6CU9SFMAYVXHCC10,6mini_2.mp4,move on,2,1,2,1
3W0KKJIARQ8WLX2LL7ISP3YBGWRK85,7mini_26.mp4,baking sheet,2,0,2,1
3W0KKJIARQ8WLX2LL7ISP3YBGWRK85,7mini_26.mp4,Flat the mixture down with a spatula,0,0,0,0
3W0KKJIARQ8WLX2LL7ISP3YBGWRK85,7mini_26.mp4,making sure,1,0,2,1
3W0KKJIARQ8WLX2LL7ISP3YBGWRK85,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,0,0,0,0
3X7837UUACXE6ZDFA7LI4A27VC1J6J,1mini_8.mp4,make these,2,0,0,1
3X7837UUACXE6ZDFA7LI4A27VC1J6J,1mini_8.mp4,offer it to him if he,2,1,2,1
3X7837UUACXE6ZDFA7LI4A27VC1J6J,1mini_8.mp4,asks me for a snack if he,2,0,2,1
3X7837UUACXE6ZDFA7LI4A27VC1J6J,1mini_8.mp4,finish it all I,2,0,2,1
3X7837UUACXE6ZDFA7LI4A27VC1J6J,1mini_8.mp4,put it back in the refrigerator,1,1,1,1
3X7837UUACXE6ZDFA7LI4A27VC1J6J,1mini_8.mp4,go on hand,2,0,2,1
3I7KR83SN9CWZ2LVQZO6PZTM029K9U,6mini_17.mp4,understand whether it,2,2,2,1
3I7KR83SN9CWZ2LVQZO6PZTM029K9U,6mini_17.mp4,growing in my tub,2,2,1,1
3I7KR83SN9CWZ2LVQZO6PZTM029K9U,6mini_17.mp4,followed me,2,0,1,1
3I7KR83SN9CWZ2LVQZO6PZTM029K9U,6mini_17.mp4,get in the tub,0,0,0,0
3I7KR83SN9CWZ2LVQZO6PZTM029K9U,6mini_17.mp4,drink a bunch of water,0,0,0,0
3P4C70TRMQGMYIQLP56HWGSOTF9GLK,1mini_40.mp4,making them at home,0,0,0,0
3P4C70TRMQGMYIQLP56HWGSOTF9GLK,1mini_40.mp4,controlling the ingredients that,0,2,0,0
3P4C70TRMQGMYIQLP56HWGSOTF9GLK,1mini_40.mp4,go in there,2,2,0,1
3P4C70TRMQGMYIQLP56HWGSOTF9GLK,1mini_40.mp4,starting again with a food processor I,0,2,0,0
3P4C70TRMQGMYIQLP56HWGSOTF9GLK,1mini_40.mp4,frozen berries that I,2,2,0,1
3P4C70TRMQGMYIQLP56HWGSOTF9GLK,1mini_40.mp4,sitting out for a little bit,0,1,0,1
3ODOP6T3ARJ0LGBTKYMB8VWCXA942W,1mini_15.mp4,strain the seeds,1,1,1,1
3ODOP6T3ARJ0LGBTKYMB8VWCXA942W,1mini_15.mp4,looking back that,1,1,2,1
3ODOP6T3ARJ0LGBTKYMB8VWCXA942W,1mini_15.mp4,do if I ever,2,1,2,1
3ODOP6T3ARJ0LGBTKYMB8VWCXA942W,1mini_15.mp4,make this again in the future which I,2,0,2,1
3YD0MU1NC10M96OGZBDXHPZK00R7AQ,1mini_22.mp4,go ahead,2,1,1,1
3YD0MU1NC10M96OGZBDXHPZK00R7AQ,1mini_22.mp4,see the color,2,1,1,1
3YD0MU1NC10M96OGZBDXHPZK00R7AQ,1mini_22.mp4,come out the cheese,2,1,1,1
3YD0MU1NC10M96OGZBDXHPZK00R7AQ,1mini_22.mp4,see that the cheese,0,1,1,1
3YD0MU1NC10M96OGZBDXHPZK00R7AQ,1mini_22.mp4,make its appearance as it,0,1,1,1
3L2OEKSTW89R52R2PMJJYBDMEB08YO,4mini_9.mp4,couple my legs,0,2,2,1
3L2OEKSTW89R52R2PMJJYBDMEB08YO,4mini_9.mp4,pick some,1,2,2,0
3L2OEKSTW89R52R2PMJJYBDMEB08YO,4mini_9.mp4,chilled out music,0,2,0,1
3L2OEKSTW89R52R2PMJJYBDMEB08YO,4mini_9.mp4,sit in the bath,2,0,0,0
3L2OEKSTW89R52R2PMJJYBDMEB08YO,4mini_9.mp4,check social meter in the bath,0,0,0,0
3L2OEKSTW89R52R2PMJJYBDMEB08YO,4mini_9.mp4,actually dropped my phone in the bath yet,0,1,1,1
3BS6ERDL92613DDN0BZ71C7UQS46DS,2mini_21.mp4,has a channel too in case you,0,2,2,1
3BS6ERDL92613DDN0BZ71C7UQS46DS,2mini_21.mp4,seen his,0,2,2,1
3BS6ERDL92613DDN0BZ71C7UQS46DS,2mini_21.mp4,so check his out I just,0,2,2,1
3BS6ERDL92613DDN0BZ71C7UQS46DS,2mini_21.mp4,give him a little shout out Byron Talbott,0,1,2,1
3BS6ERDL92613DDN0BZ71C7UQS46DS,2mini_21.mp4,see you guys very soon,0,2,2,1
3TFJJUELSGO3GKO8DDSTRT80PNQC2H,1mini_13.mp4,seems like an eternity in the oven,1,0,1,1
3TFJJUELSGO3GKO8DDSTRT80PNQC2H,1mini_13.mp4,take it out,0,0,0,0
3TFJJUELSGO3GKO8DDSTRT80PNQC2H,1mini_13.mp4,dehydrated at that point which,2,0,1,1
3TFJJUELSGO3GKO8DDSTRT80PNQC2H,1mini_13.mp4,pull it right off the baking sheet,0,0,0,0
3R6RZGK0XEBPGENFXFUTQPXUP90YVI,4mini_15.mp4,make my hair amazing I,2,2,0,1
3R6RZGK0XEBPGENFXFUTQPXUP90YVI,4mini_15.mp4,using it for about a month or,0,2,0,1
3R6RZGK0XEBPGENFXFUTQPXUP90YVI,4mini_15.mp4,putting on a bit of Oprah or Wonder,0,2,0,0
3R6RZGK0XEBPGENFXFUTQPXUP90YVI,4mini_15.mp4,lash to my neck,0,2,0,1
3NFWQRSHVDD0YQGP3U3J13N4WJNGFF,6mini_2.mp4,make sure your skin,2,1,2,1
3NFWQRSHVDD0YQGP3U3J13N4WJNGFF,6mini_2.mp4,cleansed before you,2,1,2,0
3NFWQRSHVDD0YQGP3U3J13N4WJNGFF,6mini_2.mp4,do all that,2,1,2,1
3NFWQRSHVDD0YQGP3U3J13N4WJNGFF,6mini_2.mp4,absorbing all that serum when there,2,0,2,1
3NFWQRSHVDD0YQGP3U3J13N4WJNGFF,6mini_2.mp4,move on,2,2,2,1
3YKP7CX6G1ERSGT85PDTC0JQIIC7BL,4mini_4.mp4,tested the products myself before,0,0,0,0
3YKP7CX6G1ERSGT85PDTC0JQIIC7BL,4mini_4.mp4,providing them to you guys,2,0,2,1
3YKP7CX6G1ERSGT85PDTC0JQIIC7BL,4mini_4.mp4,gone through the entire packet of their original one it,1,0,0,1
3YKP7CX6G1ERSGT85PDTC0JQIIC7BL,4mini_4.mp4,tried the Malibu one,1,0,0,0
3X2YVV51PT355XCHB0SGY45YPXU1WY,3mini_5.mp4,take him on a walk you just,0,1,2,0
3X2YVV51PT355XCHB0SGY45YPXU1WY,3mini_5.mp4,smile when you,1,1,2,1
3X2YVV51PT355XCHB0SGY45YPXU1WY,3mini_5.mp4,look at him,0,1,0,1
3X2YVV51PT355XCHB0SGY45YPXU1WY,3mini_5.mp4,getting outside for the first time,0,0,0,1
3X2YVV51PT355XCHB0SGY45YPXU1WY,3mini_5.mp4,get in the car,0,0,0,0
3X2YVV51PT355XCHB0SGY45YPXU1WY,3mini_5.mp4,head to our favorite place,1,0,0,0
3DW3BNF1GGHA18WXKBWZRC9SWUY8VF,7mini_26.mp4,baking sheet,1,2,0,1
3DW3BNF1GGHA18WXKBWZRC9SWUY8VF,7mini_26.mp4,Flat the mixture down with a spatula,0,0,1,0
3DW3BNF1GGHA18WXKBWZRC9SWUY8VF,7mini_26.mp4,making sure,2,2,0,1
3DW3BNF1GGHA18WXKBWZRC9SWUY8VF,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,0,0,0,0
32K26U12DMNMI3SO1J7FD4NT7LVDVQ,6mini_17.mp4,understand whether it,2,2,2,1
32K26U12DMNMI3SO1J7FD4NT7LVDVQ,6mini_17.mp4,growing in my tub,2,0,2,1
32K26U12DMNMI3SO1J7FD4NT7LVDVQ,6mini_17.mp4,followed me,2,0,1,1
32K26U12DMNMI3SO1J7FD4NT7LVDVQ,6mini_17.mp4,get in the tub,0,0,0,0
32K26U12DMNMI3SO1J7FD4NT7LVDVQ,6mini_17.mp4,drink a bunch of water,0,0,0,0
359AP8GAGFJA2LLEJP9ONKP803C7CS,7mini_10.mp4,make colorful hearts all over this jar,0,0,0,0
359AP8GAGFJA2LLEJP9ONKP803C7CS,7mini_10.mp4,use my jar,1,0,1,0
359AP8GAGFJA2LLEJP9ONKP803C7CS,7mini_10.mp4,drink but this,2,0,1,1
359AP8GAGFJA2LLEJP9ONKP803C7CS,7mini_10.mp4,"Use it for pencil holders on your desk , as a vase for flowers , whatever you",2,0,1,1
359AP8GAGFJA2LLEJP9ONKP803C7CS,7mini_10.mp4,done just,2,0,1,1
3G9UA71JVUTXAZRKTHQAAO23QNLJ7I,1mini_22.mp4,go ahead,0,2,2,1
3G9UA71JVUTXAZRKTHQAAO23QNLJ7I,1mini_22.mp4,see the color,0,2,2,1
3G9UA71JVUTXAZRKTHQAAO23QNLJ7I,1mini_22.mp4,come out the cheese,1,1,2,1
3G9UA71JVUTXAZRKTHQAAO23QNLJ7I,1mini_22.mp4,see that the cheese,0,2,2,1
3G9UA71JVUTXAZRKTHQAAO23QNLJ7I,1mini_22.mp4,make its appearance as it,0,1,2,1
307FVKVSYQE77H8ZQA364MDK8QV47C,7mini_29.mp4,topping mine with some cream cheese and sliced avocado,0,0,0,0
307FVKVSYQE77H8ZQA364MDK8QV47C,7mini_29.mp4,making myself a berry and granola yogurt,0,0,0,0
307FVKVSYQE77H8ZQA364MDK8QV47C,7mini_29.mp4,add some delicious blueberries,0,0,0,0
307FVKVSYQE77H8ZQA364MDK8QV47C,7mini_29.mp4,pour in my favorite granola,0,0,0,0
307FVKVSYQE77H8ZQA364MDK8QV47C,7mini_29.mp4,"Add another layer of yogurt , and top the healthy mix with yummy strawberries",0,0,0,0
3D4BBDG7ZGVS12KRHD6YA3DSV1QC3S,1mini_17.mp4,treat if they or you,2,1,2,1
3D4BBDG7ZGVS12KRHD6YA3DSV1QC3S,1mini_17.mp4,used the potty,1,1,1,1
3D4BBDG7ZGVS12KRHD6YA3DSV1QC3S,1mini_17.mp4,divided them I,0,1,2,0
3D4BBDG7ZGVS12KRHD6YA3DSV1QC3S,1mini_17.mp4,give them all to him at once,1,1,1,1
3421H3BM99G1OIFD8EOUOKT9LD9J9U,7mini_31.mp4,check my social media,2,1,1,1
3421H3BM99G1OIFD8EOUOKT9LD9J9U,7mini_31.mp4,answer to you guys,2,1,1,1
3421H3BM99G1OIFD8EOUOKT9LD9J9U,7mini_31.mp4,Let me just,2,2,1,1
3421H3BM99G1OIFD8EOUOKT9LD9J9U,7mini_31.mp4,make it at home,2,1,1,1
3421H3BM99G1OIFD8EOUOKT9LD9J9U,7mini_31.mp4,put the jar lid on,1,1,1,1
3421H3BM99G1OIFD8EOUOKT9LD9J9U,7mini_31.mp4,take it with you to school or work,2,1,1,1
382GHPVPHRQP6Y7COY0GR5143O9437,1mini_13.mp4,seems like an eternity in the oven,2,1,2,1
382GHPVPHRQP6Y7COY0GR5143O9437,1mini_13.mp4,take it out,0,0,0,0
382GHPVPHRQP6Y7COY0GR5143O9437,1mini_13.mp4,dehydrated at that point which,1,1,2,1
382GHPVPHRQP6Y7COY0GR5143O9437,1mini_13.mp4,pull it right off the baking sheet,0,0,0,0
3J9L0X0VDELNU2FCFD79DANHN9I9WF,4mini_19.mp4,get into bed,0,0,1,0
3J9L0X0VDELNU2FCFD79DANHN9I9WF,4mini_19.mp4,snuggles free,1,2,2,0
3J9L0X0VDELNU2FCFD79DANHN9I9WF,4mini_19.mp4,book the drink,0,2,2,1
3J9L0X0VDELNU2FCFD79DANHN9I9WF,4mini_19.mp4,relax I,1,0,2,0
3J9L0X0VDELNU2FCFD79DANHN9I9WF,4mini_19.mp4,hope you guys,0,1,2,1
3J9L0X0VDELNU2FCFD79DANHN9I9WF,4mini_19.mp4,see you next time,0,0,2,1
3X7837UUACXE6ZDFA7LI4A27VC16J6,7mini_36.mp4,paint my nails every weekend morning,0,0,0,0
3X7837UUACXE6ZDFA7LI4A27VC16J6,7mini_36.mp4,filming later that day,2,0,0,1
3X7837UUACXE6ZDFA7LI4A27VC16J6,7mini_36.mp4,", and",2,1,0,1
3X7837UUACXE6ZDFA7LI4A27VC16J6,7mini_36.mp4,listen to some music,2,0,0,1
3X7837UUACXE6ZDFA7LI4A27VC16J6,7mini_36.mp4,paint my nails,0,0,0,0
3X7837UUACXE6ZDFA7LI4A27VC16J6,7mini_36.mp4,went for this purple shade on all the nails except my ring finger,0,0,0,0
366FYU4PTFODUYCCYA4SHDUXRZPEKY,4mini_10.mp4,hope I,1,2,2,1
366FYU4PTFODUYCCYA4SHDUXRZPEKY,4mini_10.mp4,jinx myself,1,2,2,1
366FYU4PTFODUYCCYA4SHDUXRZPEKY,4mini_10.mp4,shave my legs,0,0,0,0
366FYU4PTFODUYCCYA4SHDUXRZPEKY,4mini_10.mp4,rinse my hair in the shower just,1,0,1,1
3GMLHYZ0LDWP3ZYFSPKOU3VBB2RYUT,4mini_4.mp4,tested the products myself before,2,0,1,0
3GMLHYZ0LDWP3ZYFSPKOU3VBB2RYUT,4mini_4.mp4,providing them to you guys,1,0,1,1
3GMLHYZ0LDWP3ZYFSPKOU3VBB2RYUT,4mini_4.mp4,gone through the entire packet of their original one it,2,0,1,1
3GMLHYZ0LDWP3ZYFSPKOU3VBB2RYUT,4mini_4.mp4,tried the Malibu one,1,0,1,0
3BCRDCM0OCT9HJJXSSLU5P2KA116K5,1mini_8.mp4,make these,0,1,2,1
3BCRDCM0OCT9HJJXSSLU5P2KA116K5,1mini_8.mp4,offer it to him if he,1,1,2,1
3BCRDCM0OCT9HJJXSSLU5P2KA116K5,1mini_8.mp4,asks me for a snack if he,1,1,2,1
3BCRDCM0OCT9HJJXSSLU5P2KA116K5,1mini_8.mp4,finish it all I,1,1,2,1
3BCRDCM0OCT9HJJXSSLU5P2KA116K5,1mini_8.mp4,put it back in the refrigerator,1,1,1,1
3BCRDCM0OCT9HJJXSSLU5P2KA116K5,1mini_8.mp4,go on hand,2,1,2,1
3UDTAB6HH5YUMCERM6EO6FEDM4390D,1mini_15.mp4,strain the seeds,1,1,1,1
3UDTAB6HH5YUMCERM6EO6FEDM4390D,1mini_15.mp4,looking back that,1,1,2,1
3UDTAB6HH5YUMCERM6EO6FEDM4390D,1mini_15.mp4,do if I ever,1,0,2,1
3UDTAB6HH5YUMCERM6EO6FEDM4390D,1mini_15.mp4,make this again in the future which I,1,0,2,1
3OND0WXMHVEMS8B4SP1V4LE5ZILHEX,7mini_19.mp4,run enough today,1,1,2,1
3OND0WXMHVEMS8B4SP1V4LE5ZILHEX,7mini_19.mp4,head home,0,1,2,0
3OND0WXMHVEMS8B4SP1V4LE5ZILHEX,7mini_19.mp4,take a quick shower first,0,0,0,0
3OND0WXMHVEMS8B4SP1V4LE5ZILHEX,7mini_19.mp4,"put on my favorite red robe , which I basically",0,0,0,0
3OND0WXMHVEMS8B4SP1V4LE5ZILHEX,7mini_19.mp4,live in,1,1,2,1
3OND0WXMHVEMS8B4SP1V4LE5ZILHEX,7mini_19.mp4,brush my hair,0,0,2,0
3OND0WXMHVEMS8B4SP1V4LE5ZILHEX,7mini_19.mp4,"loving the heatless waves , which",1,1,0,1
33K3E8REWVU25X1SKQXHFX6DC568XI,7mini_10.mp4,make colorful hearts all over this jar,0,0,0,0
33K3E8REWVU25X1SKQXHFX6DC568XI,7mini_10.mp4,use my jar,0,1,2,0
33K3E8REWVU25X1SKQXHFX6DC568XI,7mini_10.mp4,drink but this,2,0,2,1
33K3E8REWVU25X1SKQXHFX6DC568XI,7mini_10.mp4,"Use it for pencil holders on your desk , as a vase for flowers , whatever you",1,0,2,1
33K3E8REWVU25X1SKQXHFX6DC568XI,7mini_10.mp4,done just,2,1,2,1
3B9XR6P1WDUKCBUA6Y2QFQOZ9DCJB4,2mini_21.mp4,has a channel too in case you,2,0,0,1
3B9XR6P1WDUKCBUA6Y2QFQOZ9DCJB4,2mini_21.mp4,seen his,2,0,0,1
3B9XR6P1WDUKCBUA6Y2QFQOZ9DCJB4,2mini_21.mp4,so check his out I just,2,0,0,1
3B9XR6P1WDUKCBUA6Y2QFQOZ9DCJB4,2mini_21.mp4,give him a little shout out Byron Talbott,2,0,0,1
3B9XR6P1WDUKCBUA6Y2QFQOZ9DCJB4,2mini_21.mp4,see you guys very soon,2,0,0,1
3UUSLRKAUK2K7DRSJL4Z7Q7QL3O7DS,4mini_18.mp4,finish off by,0,1,2,1
3UUSLRKAUK2K7DRSJL4Z7Q7QL3O7DS,4mini_18.mp4,using some of their body oil which I,0,0,0,0
3UUSLRKAUK2K7DRSJL4Z7Q7QL3O7DS,4mini_18.mp4,gon just before I,0,2,2,1
3UUSLRKAUK2K7DRSJL4Z7Q7QL3O7DS,4mini_18.mp4,use just the moisturize my body,0,1,0,0
