HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url1,Input.actions1,Input.video_url2,Input.actions2,Input.video_url3,Input.actions3,Input.video_url4,Input.actions4,Input.video_url5,Input.actions5,Answer.WritingTexts,Answer.name_0_0,Answer.name_0_1,Answer.name_0_2,Answer.name_0_3,Answer.name_0_4,Answer.name_0_5,Answer.name_0_6,Answer.name_1_0,Answer.name_1_1,Answer.name_1_2,Answer.name_1_3,Answer.name_1_4,Answer.name_1_5,Answer.name_1_6,Answer.name_2_0,Answer.name_2_1,Answer.name_2_2,Answer.name_2_3,Answer.name_2_4,Answer.name_2_5,Answer.name_2_6,Answer.name_3_0,Answer.name_3_1,Answer.name_3_2,Answer.name_3_3,Answer.name_3_4,Answer.name_3_5,Answer.name_3_6,Answer.name_4_0,Answer.name_4_1,Answer.name_4_2,Answer.name_4_3,Answer.name_4_4,Answer.name_4_5,Answer.name_4_6,Approve,Reject
3FBEFUUYRJ4356ABG185BBZO5P7A6U,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:13 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:13 PDT 2018,,,378XPAWRUCCLLA3584MWXYLESMIAI5,A3D02QDO5Y2SJB,Submitted,Thu Sep 20 22:48:56 PDT 2018,Thu Sep 20 22:50:06 PDT 2018,Sat Oct 20 22:50:06 PDT 2018,,,,70,0% (0/0),0% (0/0),0% (0/0),10p1_2mini_2.mp4,doing about a heaping tablespoon next we;take also about a tablespoon of this you;use this for all my smoothies I which I;use any nut butter that you like peanut butter;fill it about halfway you that you;pop in the frozen banana I how;fill it as much as you like,7p0_7mini_4.mp4,use that in the next week I;thrown out this Kevin Murphy one it;get that this;put that to the front of all of my products;keep the purple shampoo;get through it then I;repair damage it,5p0_1mini_9.mp4,cut it to about like what the size the cucumber;chopped salad;got back from a walk with the dog;goes better especially when you;making kind of a bowl or a big salad plate with lots of different components I,4p1_6mini_4.mp4,started a week;clean our toilets about once;wipe them down almost every day maybe every other day;cleaning the toilets I usually,4mini_19.mp4,get into bed;snuggles free;book the drink;relax I;hope you guys;see you next time,{},val_0_0_0,val_0_1_0,val_0_2_1,val_0_3_2,val_0_4_0,val_0_5_0,val_0_6_1,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_0,val_2_3_0,val_2_4_0,,,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_0,,,,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_0,val_4_5_0,,x,
3FBEFUUYRJ4356ABG185BBZO5P7A6U,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:13 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:13 PDT 2018,,,37U1UTWH9VLKVLD91TWRFZGAPUXR8I,A2BNOHYK3LD6TG,Submitted,Thu Sep 20 20:56:20 PDT 2018,Thu Sep 20 20:58:17 PDT 2018,Sat Oct 20 20:58:17 PDT 2018,,,,117,0% (0/0),0% (0/0),0% (0/0),10p1_2mini_2.mp4,doing about a heaping tablespoon next we;take also about a tablespoon of this you;use this for all my smoothies I which I;use any nut butter that you like peanut butter;fill it about halfway you that you;pop in the frozen banana I how;fill it as much as you like,7p0_7mini_4.mp4,use that in the next week I;thrown out this Kevin Murphy one it;get that this;put that to the front of all of my products;keep the purple shampoo;get through it then I;repair damage it,5p0_1mini_9.mp4,cut it to about like what the size the cucumber;chopped salad;got back from a walk with the dog;goes better especially when you;making kind of a bowl or a big salad plate with lots of different components I,4p1_6mini_4.mp4,started a week;clean our toilets about once;wipe them down almost every day maybe every other day;cleaning the toilets I usually,4mini_19.mp4,get into bed;snuggles free;book the drink;relax I;hope you guys;see you next time,{},val_0_0_0,val_0_1_0,val_0_2_0,val_0_3_0,val_0_4_0,val_0_5_0,val_0_6_0,val_1_0_2,val_1_1_0,val_1_2_2,val_1_3_0,val_1_4_0,val_1_5_2,val_1_6_2,val_2_0_0,val_2_1_2,val_2_2_1,val_2_3_2,val_2_4_0,,,val_3_0_2,val_3_1_0,val_3_2_0,val_3_3_2,,,,val_4_0_0,val_4_1_2,val_4_2_1,val_4_3_2,val_4_4_2,val_4_5_2,,x,
3NCN4N1H1FGGV1LVLWUI8X5GIXHBN0,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:07 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:07 PDT 2018,,,37TD41K0AH8Y833ZXUC17VHP1N2CSY,A1P7H15SC0HA1L,Submitted,Thu Sep 20 21:15:46 PDT 2018,Thu Sep 20 21:16:39 PDT 2018,Sat Oct 20 21:16:39 PDT 2018,,,,53,0% (0/0),0% (0/0),0% (0/0),6p1_9mini_8.mp4,keep your bedroom;got the vacuum I just;function better when I;give it a thumbs up;found this video interesting or helpful in any way;do it all the time it;check out my last video down the bottom I,6p1_8mini_5.mp4,wake up one hour earlier then when I;make it a total of one hour which just;doing anything;do on the right foot I;go ahead;do it;means that if I,6p1_8mini_5.mp4,planning my day to 13 minutes;use pens;set myself up;change the reading;getting ready;plan that first portion of your morning for me like I;start my day off on the right foot I,5p0_1mini_4.mp4,do a lot of;get rid of some clutter finish;do a workout;tidying up;wrapping some presents probably,4mini_18.mp4,finish off by;using some of their body oil which I;gon just before I;use just the moisturize my body;get into bed;chew out snowballs,{},val_0_0_0,val_0_1_0,val_0_2_0,val_0_3_0,val_0_4_0,val_0_5_0,val_0_6_0,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_1,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_0,val_2_3_0,val_2_4_0,val_2_5_1,val_2_6_1,val_3_0_0,val_3_1_0,val_3_2_1,val_3_3_0,val_3_4_0,,,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_0,val_4_5_0,,x,
3NCN4N1H1FGGV1LVLWUI8X5GIXHBN0,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:07 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:07 PDT 2018,,,3WSELTNVR31BUOJG2GL0B5NN33UTA1,A2JFRMQ3M0YZT2,Submitted,Thu Sep 20 20:48:39 PDT 2018,Thu Sep 20 20:50:40 PDT 2018,Sat Oct 20 20:50:40 PDT 2018,,,,121,100% (2/2),100% (2/2),0% (0/0),6p1_9mini_8.mp4,keep your bedroom;got the vacuum I just;function better when I;give it a thumbs up;found this video interesting or helpful in any way;do it all the time it;check out my last video down the bottom I,6p1_8mini_5.mp4,wake up one hour earlier then when I;make it a total of one hour which just;doing anything;do on the right foot I;go ahead;do it;means that if I,6p1_8mini_5.mp4,planning my day to 13 minutes;use pens;set myself up;change the reading;getting ready;plan that first portion of your morning for me like I;start my day off on the right foot I,5p0_1mini_4.mp4,do a lot of;get rid of some clutter finish;do a workout;tidying up;wrapping some presents probably,4mini_18.mp4,finish off by;using some of their body oil which I;gon just before I;use just the moisturize my body;get into bed;chew out snowballs,{},val_0_0_2,val_0_1_2,val_0_2_2,val_0_3_1,val_0_4_2,val_0_5_2,val_0_6_2,val_1_0_2,val_1_1_2,val_1_2_2,val_1_3_2,val_1_4_2,val_1_5_2,val_1_6_2,val_2_0_0,val_2_1_1,val_2_2_1,val_2_3_2,val_2_4_1,val_2_5_2,val_2_6_2,val_3_0_2,val_3_1_2,val_3_2_1,val_3_3_1,val_3_4_2,,,val_4_0_2,val_4_1_2,val_4_2_2,val_4_3_0,val_4_4_0,val_4_5_2,,x,
3NCN4N1H1FGGV1LVLWUI8X5GIXHBN0,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:07 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:07 PDT 2018,,,3ZAZR5XV01HV9FPDSM693OESO21CZ2,A2Y996B1HMUGC1,Submitted,Thu Sep 20 20:18:00 PDT 2018,Thu Sep 20 20:23:27 PDT 2018,Sat Oct 20 20:23:27 PDT 2018,,,,327,0% (0/0),0% (0/0),0% (0/0),6p1_9mini_8.mp4,keep your bedroom;got the vacuum I just;function better when I;give it a thumbs up;found this video interesting or helpful in any way;do it all the time it;check out my last video down the bottom I,6p1_8mini_5.mp4,wake up one hour earlier then when I;make it a total of one hour which just;doing anything;do on the right foot I;go ahead;do it;means that if I,6p1_8mini_5.mp4,planning my day to 13 minutes;use pens;set myself up;change the reading;getting ready;plan that first portion of your morning for me like I;start my day off on the right foot I,5p0_1mini_4.mp4,do a lot of;get rid of some clutter finish;do a workout;tidying up;wrapping some presents probably,4mini_18.mp4,finish off by;using some of their body oil which I;gon just before I;use just the moisturize my body;get into bed;chew out snowballs,{},val_0_0_2,val_0_1_1,val_0_2_2,val_0_3_2,val_0_4_2,val_0_5_1,val_0_6_2,val_1_0_2,val_1_1_2,val_1_2_0,val_1_3_0,val_1_4_1,val_1_5_2,val_1_6_2,val_2_0_2,val_2_1_0,val_2_2_0,val_2_3_0,val_2_4_0,val_2_5_1,val_2_6_0,val_3_0_2,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_1,,,val_4_0_2,val_4_1_1,val_4_2_2,val_4_3_0,val_4_4_0,val_4_5_2,,x,
3YD0MU1NC10M96OGZBDXHPZK00RA7T,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:13 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:13 PDT 2018,,,352YTHGROVC6NQC4TLUKKJYZ0Z84HW,A37CO0N1KC1CDW,Submitted,Thu Sep 20 23:11:19 PDT 2018,Thu Sep 20 23:18:52 PDT 2018,Sat Oct 20 23:18:52 PDT 2018,,,,453,60% (9/15),0% (0/0),0% (0/0),10p1_7mini_4.mp4,stir it we I;cook for 10 minutes on medium heat;give it a little;put your old-fashioned oats right in there;cooking for 10 minutes;simmer for just about five minutes after the 5 minutes we;using half the amount of the cinnamon here,10p1_7mini_4.mp4,goes in your one;stick now;giving it a little;stick to the bottom;sprinkle it over top;stir next;sprinkle that in,10p1_7mini_4.mp4,give everything a little;take our flat ground flax;shredded apple along with the unsweetened almond milk,6p1_5mini_8.mp4,pop these two in first;pop in the tomatoes;take it out as long as each other;walk away;eat this I;do you;got a couple of pieces of asparagus,4mini_10.mp4,hope I;jinx myself;shave my legs;rinse my hair in the shower just,{},val_0_0_0,val_0_1_0,val_0_2_1,val_0_3_0,val_0_4_0,val_0_5_0,val_0_6_0,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_2,val_2_1_2,val_2_2_0,,,,,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_1,val_3_4_1,val_3_5_2,val_3_6_0,val_4_0_2,val_4_1_2,val_4_2_0,val_4_3_1,,,,x,
3YD0MU1NC10M96OGZBDXHPZK00RA7T,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:13 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:13 PDT 2018,,,35LDD5557A3DT62I5AXDJ5VRE7SKM6,A2Y996B1HMUGC1,Submitted,Thu Sep 20 20:37:31 PDT 2018,Thu Sep 20 20:38:47 PDT 2018,Sat Oct 20 20:38:47 PDT 2018,,,,76,0% (0/0),0% (0/0),0% (0/0),10p1_7mini_4.mp4,stir it we I;cook for 10 minutes on medium heat;give it a little;put your old-fashioned oats right in there;cooking for 10 minutes;simmer for just about five minutes after the 5 minutes we;using half the amount of the cinnamon here,10p1_7mini_4.mp4,goes in your one;stick now;giving it a little;stick to the bottom;sprinkle it over top;stir next;sprinkle that in,10p1_7mini_4.mp4,give everything a little;take our flat ground flax;shredded apple along with the unsweetened almond milk,6p1_5mini_8.mp4,pop these two in first;pop in the tomatoes;take it out as long as each other;walk away;eat this I;do you;got a couple of pieces of asparagus,4mini_10.mp4,hope I;jinx myself;shave my legs;rinse my hair in the shower just,{},val_0_0_0,val_0_1_0,val_0_2_2,val_0_3_0,val_0_4_0,val_0_5_0,val_0_6_0,val_1_0_2,val_1_1_2,val_1_2_2,val_1_3_1,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_2,val_2_1_2,val_2_2_2,,,,,val_3_0_0,val_3_1_0,val_3_2_2,val_3_3_1,val_3_4_1,val_3_5_2,val_3_6_2,val_4_0_2,val_4_1_2,val_4_2_0,val_4_3_0,,,,x,
3YD0MU1NC10M96OGZBDXHPZK00RA7T,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:13 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:13 PDT 2018,,,3OWEPKL089BVG9GYYHN4SFF5DD37NO,A1XJKO0LMXDYU,Submitted,Thu Sep 20 21:04:28 PDT 2018,Thu Sep 20 21:09:13 PDT 2018,Sat Oct 20 21:09:13 PDT 2018,,,,285,0% (0/0),0% (0/0),0% (0/0),10p1_7mini_4.mp4,stir it we I;cook for 10 minutes on medium heat;give it a little;put your old-fashioned oats right in there;cooking for 10 minutes;simmer for just about five minutes after the 5 minutes we;using half the amount of the cinnamon here,10p1_7mini_4.mp4,goes in your one;stick now;giving it a little;stick to the bottom;sprinkle it over top;stir next;sprinkle that in,10p1_7mini_4.mp4,give everything a little;take our flat ground flax;shredded apple along with the unsweetened almond milk,6p1_5mini_8.mp4,pop these two in first;pop in the tomatoes;take it out as long as each other;walk away;eat this I;do you;got a couple of pieces of asparagus,4mini_10.mp4,hope I;jinx myself;shave my legs;rinse my hair in the shower just,{},val_0_0_0,val_0_1_0,val_0_2_0,val_0_3_0,val_0_4_0,val_0_5_0,val_0_6_0,val_1_0_1,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_1,val_1_5_0,val_1_6_2,val_2_0_0,val_2_1_1,val_2_2_0,,,,,val_3_0_0,val_3_1_1,val_3_2_0,val_3_3_2,val_3_4_2,val_3_5_1,val_3_6_2,val_4_0_1,val_4_1_0,val_4_2_0,val_4_3_0,,,,x,
3FVBZG9CLIDN1IWAKI2GJWC15HBH0B,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:07 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:07 PDT 2018,,,31JLPPHS2UTVXBFNXKKRUN3UYLF3ON,ALVYYB3MI30NS,Submitted,Thu Sep 20 16:51:27 PDT 2018,Thu Sep 20 16:53:31 PDT 2018,Sat Oct 20 16:53:31 PDT 2018,,,,124,0% (0/0),0% (0/0),0% (0/0),6p1_9mini_2.mp4,make it;put it in the dishwasher I,2p1_1mini_3.mp4,lay there;wakes me up in the morning then I;go over to my window;pick out some sock;do something I;wake up at 5:45 a.m. every morning which;head over to my bathroom,2p1_1mini_3.mp4,look over to my sock drawer;open up my blinds;go on my phone for a bit check Instagram Twitter snapchat YouTube comments;do something;put on a huge warm comfy sweater,2p0_4mini_6.mp4,add to your breakfast for toppings I;adding about a teaspoon;going to microwave it for increments of 30 seconds then just;soak up all that extra liquid;sprinkled on some cinnamon then just an extra little dash of almond milk;end up;adding some pomegranate arils,1mini_40.mp4,making them at home;controlling the ingredients that;go in there;starting again with a food processor I;frozen berries that I;sitting out for a little bit,nice,val_0_0_0,val_0_1_0,,,,,,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_0,val_2_3_0,val_2_4_0,,,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_0,val_4_5_0,,,spammer
3FVBZG9CLIDN1IWAKI2GJWC15HBH0B,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:07 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:07 PDT 2018,,,3A0EX8ZRN8NCUKN2I08VEXZ80NUYBN,A1ZL0NB1QPNTOS,Submitted,Thu Sep 20 18:47:10 PDT 2018,Thu Sep 20 19:04:25 PDT 2018,Sat Oct 20 19:04:25 PDT 2018,,,,1035,0% (0/0),0% (0/0),0% (0/0),6p1_9mini_2.mp4,make it;put it in the dishwasher I,2p1_1mini_3.mp4,lay there;wakes me up in the morning then I;go over to my window;pick out some sock;do something I;wake up at 5:45 a.m. every morning which;head over to my bathroom,2p1_1mini_3.mp4,look over to my sock drawer;open up my blinds;go on my phone for a bit check Instagram Twitter snapchat YouTube comments;do something;put on a huge warm comfy sweater,2p0_4mini_6.mp4,add to your breakfast for toppings I;adding about a teaspoon;going to microwave it for increments of 30 seconds then just;soak up all that extra liquid;sprinkled on some cinnamon then just an extra little dash of almond milk;end up;adding some pomegranate arils,1mini_40.mp4,making them at home;controlling the ingredients that;go in there;starting again with a food processor I;frozen berries that I;sitting out for a little bit,{},val_0_0_0,val_0_1_1,,,,,,val_1_0_0,val_1_1_1,val_1_2_0,val_1_3_0,val_1_4_2,val_1_5_2,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_0,val_2_3_2,val_2_4_0,,,val_3_0_0,val_3_1_0,val_3_2_1,val_3_3_0,val_3_4_0,val_3_5_2,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_2,val_4_3_0,val_4_4_2,val_4_5_1,,x,
3FVBZG9CLIDN1IWAKI2GJWC15HBH0B,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:07 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:07 PDT 2018,,,3JV9LGBJWTDWRNRBSZRBDHS32QSGOG,A3K7OKFT05A073,Submitted,Thu Sep 20 21:34:41 PDT 2018,Thu Sep 20 21:40:19 PDT 2018,Sat Oct 20 21:40:19 PDT 2018,,,,338,0% (0/0),0% (0/0),0% (0/0),6p1_9mini_2.mp4,make it;put it in the dishwasher I,2p1_1mini_3.mp4,lay there;wakes me up in the morning then I;go over to my window;pick out some sock;do something I;wake up at 5:45 a.m. every morning which;head over to my bathroom,2p1_1mini_3.mp4,look over to my sock drawer;open up my blinds;go on my phone for a bit check Instagram Twitter snapchat YouTube comments;do something;put on a huge warm comfy sweater,2p0_4mini_6.mp4,add to your breakfast for toppings I;adding about a teaspoon;going to microwave it for increments of 30 seconds then just;soak up all that extra liquid;sprinkled on some cinnamon then just an extra little dash of almond milk;end up;adding some pomegranate arils,1mini_40.mp4,making them at home;controlling the ingredients that;go in there;starting again with a food processor I;frozen berries that I;sitting out for a little bit,{},val_0_0_2,val_0_1_1,,,,,,val_1_0_0,val_1_1_2,val_1_2_0,val_1_3_0,val_1_4_2,val_1_5_0,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_0,val_2_3_2,val_2_4_0,,,val_3_0_1,val_3_1_0,val_3_2_1,val_3_3_1,val_3_4_0,val_3_5_2,val_3_6_0,val_4_0_2,val_4_1_2,val_4_2_2,val_4_3_0,val_4_4_2,val_4_5_2,,x,
3KL228NDMULBEC8345UGHGF94F4KGL,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:13 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:13 PDT 2018,,,34YB12FSQYN8RK6ZFJCYLD3Y7QGGM4,A2NKCX5P3OSEZH,Submitted,Thu Sep 20 23:37:46 PDT 2018,Thu Sep 20 23:55:32 PDT 2018,Sat Oct 20 23:55:32 PDT 2018,,,,1066,0% (0/0),0% (0/0),0% (0/0),6p1_5mini_8.mp4,Tomatoes it;cook which;put some oil on it they;put in the oven;stick it in the oven for about half an hour;do a roast chicken breast I;eat food while,3p1_5mini_5.mp4,go over all the useless words what you;decided the size;get a quote for it;go I;taking these videos;knew that when we we;get a pasta built-in too in the kitchen wall we just,3p1_5mini_5.mp4,do it ourselves;hope you guys;follow me over on Instagram;made it;put them together;share with you guys;worked his magic we absolutely,2p0_4mini_8.mp4,topped with my super green avocado mixture;distributed on my pieces of rye toast then;add to the top then my bread;add just a little;chopped up cilantro;sprinkle of kosher salt;taste like regular avocado toast,7mini_19.mp4,"run enough today;head home;take a quick shower first;put on my favorite red robe , which I basically;live in;brush my hair;loving the heatless waves , which",{},val_0_0_0,val_0_1_2,val_0_2_0,val_0_3_0,val_0_4_1,val_0_5_0,val_0_6_0,val_1_0_2,val_1_1_0,val_1_2_1,val_1_3_2,val_1_4_0,val_1_5_2,val_1_6_1,val_2_0_0,val_2_1_2,val_2_2_1,val_2_3_1,val_2_4_0,val_2_5_2,val_2_6_2,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_2,val_4_5_0,val_4_6_2,x,
3KL228NDMULBEC8345UGHGF94F4KGL,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:13 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:13 PDT 2018,,,3WLEIWSYHOGWKCXHP7BWR411GLCH2D,A2FP20UDGV3K01,Submitted,Thu Sep 20 23:13:41 PDT 2018,Thu Sep 20 23:15:27 PDT 2018,Sat Oct 20 23:15:27 PDT 2018,,,,106,0% (0/0),0% (0/0),0% (0/0),6p1_5mini_8.mp4,Tomatoes it;cook which;put some oil on it they;put in the oven;stick it in the oven for about half an hour;do a roast chicken breast I;eat food while,3p1_5mini_5.mp4,go over all the useless words what you;decided the size;get a quote for it;go I;taking these videos;knew that when we we;get a pasta built-in too in the kitchen wall we just,3p1_5mini_5.mp4,do it ourselves;hope you guys;follow me over on Instagram;made it;put them together;share with you guys;worked his magic we absolutely,2p0_4mini_8.mp4,topped with my super green avocado mixture;distributed on my pieces of rye toast then;add to the top then my bread;add just a little;chopped up cilantro;sprinkle of kosher salt;taste like regular avocado toast,7mini_19.mp4,"run enough today;head home;take a quick shower first;put on my favorite red robe , which I basically;live in;brush my hair;loving the heatless waves , which",{},val_0_0_0,val_0_1_0,val_0_2_0,val_0_3_0,val_0_4_0,val_0_5_0,val_0_6_0,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_0,val_2_3_0,val_2_4_0,val_2_5_0,val_2_6_0,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_0,val_4_5_0,val_4_6_0,,spammer
3KL228NDMULBEC8345UGHGF94F4KGL,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:13 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:13 PDT 2018,,,3Z7EFSHGN9D64KPYR4IO63YHG27XCU,A3KFBBAQ4QX9W8,Submitted,Thu Sep 20 23:12:14 PDT 2018,Thu Sep 20 23:16:20 PDT 2018,Sat Oct 20 23:16:20 PDT 2018,,,,246,0% (0/0),0% (0/0),0% (0/0),6p1_5mini_8.mp4,Tomatoes it;cook which;put some oil on it they;put in the oven;stick it in the oven for about half an hour;do a roast chicken breast I;eat food while,3p1_5mini_5.mp4,go over all the useless words what you;decided the size;get a quote for it;go I;taking these videos;knew that when we we;get a pasta built-in too in the kitchen wall we just,3p1_5mini_5.mp4,do it ourselves;hope you guys;follow me over on Instagram;made it;put them together;share with you guys;worked his magic we absolutely,2p0_4mini_8.mp4,topped with my super green avocado mixture;distributed on my pieces of rye toast then;add to the top then my bread;add just a little;chopped up cilantro;sprinkle of kosher salt;taste like regular avocado toast,7mini_19.mp4,"run enough today;head home;take a quick shower first;put on my favorite red robe , which I basically;live in;brush my hair;loving the heatless waves , which",{},val_0_0_2,val_0_1_0,val_0_2_0,val_0_3_0,val_0_4_0,val_0_5_0,val_0_6_0,val_1_0_2,val_1_1_0,val_1_2_2,val_1_3_2,val_1_4_2,val_1_5_2,val_1_6_2,val_2_0_0,val_2_1_2,val_2_2_2,val_2_3_0,val_2_4_2,val_2_5_0,val_2_6_2,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_2,val_4_5_0,val_4_6_0,x,
