Video_name,Visible Actions,Not Visible Actions
4p1_3mini_10.mp4,cleaned up it,
4p1_3mini_10.mp4,,using that
4p1_3mini_10.mp4,,scrubbing it down with a cloth
4p1_3mini_10.mp4,vacuum my couch,
4p1_3mini_10.mp4,,save yourself a little bit of elbow grease it
4p1_3mini_10.mp4,,keep it
4p1_3mini_10.mp4,,looking really nice our couch
4p1_3mini_10.mp4,,shared on her instance
4p1_3mini_10.mp4,,wipe it down with a rag it
4p1_3mini_10.mp4,,getting retired then I just
4p1_3mini_10.mp4,,works perfectly
4p1_3mini_10.mp4,,found out for my friend Maddie here on YouTube her channel
4p1_3mini_10.mp4,tried it out this time,
4p1_3mini_10.mp4,,doing it like that forever
6p0_3mini_6.mp4,adding half a cup of sliced strawberries,
6p0_3mini_6.mp4,,works instead of the yogurt just in case you you I
6p0_3mini_6.mp4,,using at least liniments it really
6p0_3mini_6.mp4,,has quite a strong taste
6p0_3mini_6.mp4,,use avocado then
6p0_3mini_6.mp4,use mixed berries if you,
6p0_3mini_6.mp4,,using Kashi Nevada this
6p0_3mini_6.mp4,use plain full cream regular yogurt if you or another yogurt of your choice,
6p0_3mini_6.mp4,,serve it only
6p0_3mini_6.mp4,throwing in a pinch of ground vanilla powder,
6p0_3mini_6.mp4,,work really nicely next
6p0_3mini_6.mp4,use vanilla extract instead of the powder these,
6p0_3mini_6.mp4,,makes the flavors
6p0_3mini_6.mp4,,use another nut butter like almond butter peanut butter
6p0_3mini_9.mp4,crack two eggs into a bowl,
6p0_3mini_9.mp4,,letting the second side cook for another minute or two
6p0_3mini_9.mp4,,read it around a little bit
6p0_3mini_9.mp4,pull the eggs into the pan,
6p0_3mini_9.mp4,,sit on it on my pate
6p0_3mini_9.mp4,whip them up with a fork you that a folks,
6p0_3mini_9.mp4,filling aside in a bowl,
6p0_3mini_9.mp4,adding another half to 1 teaspoon of macadamia nut oil to my pan again,
6p0_3mini_9.mp4,,does the job too I
6p0_3mini_9.mp4,,given my pan a quick rinse
6p0_3mini_9.mp4,,flipping it with my spatula
6p0_3mini_9.mp4,,put the
6p0_3mini_9.mp4,,make the Omniture okay this pot
6p0_3mini_9.mp4,,get ready
1p0_3mini_10.mp4,,watching I
1p0_3mini_10.mp4,,gave you some ideas
1p0_3mini_10.mp4,,lift your spirit
1p0_3mini_10.mp4,,make you
1p0_3mini_10.mp4,,see you guys very soon in the next video you
1p0_3mini_10.mp4,,hope that this video
4p1_3mini_8.mp4,wipe down,
4p1_3mini_8.mp4,,do a quick
4p1_3mini_8.mp4,,post there
4p1_3mini_8.mp4,,moving on to my table I just I
4p1_3mini_8.mp4,,give their cast from pillar
4p1_3mini_8.mp4,,walk away from me I I
4p1_3mini_8.mp4,,denying I
4p1_3mini_4.mp4,,checked them out they
4p1_3mini_4.mp4,,baking soda cream cleaner
4p1_3mini_4.mp4,,slip today I
4p1_3mini_4.mp4,,do this at least once a week now I
4p1_3mini_4.mp4,,get most of my cleaning products from rogue collaborative
4p1_3mini_4.mp4,adding in some essential oil to my sink,
4p1_3mini_4.mp4,using dish Meyers,
4p1_3mini_4.mp4,,do guys in the description box that several free goodies
4p1_3mini_4.mp4,,check that out if you
4p1_3mini_4.mp4,,give you it
4p1_3mini_4.mp4,,make it nice
4p1_3mini_4.mp4,,seen this one at the store
4p1_3mini_4.mp4,,use my mrs
1p0_3mini_7.mp4,chopped kale in once like about 15 minutes before you,
1p0_3mini_7.mp4,stick it in a crock pot I,
1p0_3mini_7.mp4,added some rosemary from the garden we,
1p0_3mini_7.mp4,done by dinner,
1p0_3mini_7.mp4,put it I,
1p0_3mini_7.mp4,keep it mild,
1p0_3mini_7.mp4,adding the,
1p0_3mini_7.mp4,,recommend plus even if it or you off it
1p0_3mini_7.mp4,go by dinner,
1p0_3mini_7.mp4,add spice to mine after the fact,
1p0_3mini_7.mp4,kept it on,
1p0_3mini_7.mp4,using it in everything,
1p0_3mini_7.mp4,has lots of great ingredients,
1p0_3mini_9.mp4,,looking into them
1p0_3mini_9.mp4,find this at Pacific time comm time,
1p0_3mini_9.mp4,,talking a lot more about CBD
1p0_3mini_9.mp4,completes this video,
1p0_3mini_9.mp4,carrying tons of different things,
1p0_3mini_9.mp4,launching at the end of this month if you,
1p0_3mini_9.mp4,,recommend for pain
1p0_3mini_9.mp4,recommend that I,
1p0_3mini_9.mp4,spelt like the herb you,
1p0_3mini_9.mp4,sign up for a newsletter,
1p0_3mini_9.mp4,share my thoughts,
1p0_3mini_9.mp4,looking into CBD products CBD bath bombs I,
1p0_3mini_9.mp4,,find us on Instagram at Pacific time we
1p0_3mini_9.mp4,launch new products,
10p0_3mini_9.mp4,created and they perfect,
10p0_3mini_9.mp4,see you guys in our next videos,
10p0_3mini_9.mp4,find out why they,
10p0_3mini_9.mp4,filming with you,
10p0_3mini_9.mp4,thank you so much,
10p0_3mini_9.mp4,yeah so,
10p0_3mini_9.mp4,receive 10 % off,
10p0_3mini_9.mp4,check out her channel,
10p0_3mini_9.mp4,bring to lunch,
10p0_3mini_9.mp4,use the coupon code health that you,
2p0_3mini_7.mp4,smell incredible I,
2p0_3mini_7.mp4,add it,
2p0_3mini_7.mp4,add the tofu mixture to the veggies,
2p0_3mini_7.mp4,called for in the recipe,
2p0_3mini_7.mp4,do a couple of grains,
4p1_3mini_22.mp4,leave me a comment down below,
4p1_3mini_22.mp4,hope you guys,
4p1_3mini_22.mp4,do this,
4p1_3mini_22.mp4,find online,
4p1_3mini_22.mp4,get a little bit of inspiration for how you guys,
4p1_3mini_22.mp4,decorate your homes for summer if you,
4p1_3mini_22.mp4,show her some love,
4p1_3mini_22.mp4,share it with you guys,
4p1_3mini_22.mp4,,head over to Lynn channel she
4p1_3mini_22.mp4,spend our time in,
4p1_3mini_22.mp4,,got definitely
4p1_3mini_22.mp4,decorating our space for the seasons,
4p1_3mini_22.mp4,tell her I,
4p1_3mini_22.mp4,brighten up the space for summer I really,
4p1_3mini_20.mp4,did to my desk they,
4p1_3mini_20.mp4,,got from Hobby Lobby
4p1_3mini_20.mp4,,put our letter board there
4p1_3mini_20.mp4,get a lot more plants in here whether they,
4p1_3mini_20.mp4,,add a candle next to that
4p1_3mini_20.mp4,added some greenery into them that I,
4p1_3mini_20.mp4,,turned out for my desk I just
4p1_3mini_20.mp4,add a mirror into here,
4p1_3mini_20.mp4,,got IKEA several months ago
4p1_3mini_20.mp4,,loving it
4p1_3mini_20.mp4,,change out the picture that
4p1_3mini_20.mp4,,got this from Burlington for like 12 if you guys
4p1_3mini_20.mp4,,add a little picture that I
4p1_3mini_20.mp4,add a plant into the corner of the office I,
8p0_3mini_3.mp4,refresh your bathroom it,
8p0_3mini_3.mp4,date your bathroom at the hardware store you,
8p0_3mini_3.mp4,,look like you newly
8p0_3mini_3.mp4,do it super carefully,
8p0_3mini_3.mp4,,get really
8p0_3mini_3.mp4,,wipe away any excess once it or you
8p0_3mini_3.mp4,,helps you it the grout you
8p0_3mini_3.mp4,run it along,
8p0_3mini_3.mp4,retiled even though it,
8p0_3mini_3.mp4,consider for tile floors,
8p0_3mini_3.mp4,take off any excess this,
8p0_3mini_3.mp4,stained maybe,
8p0_3mini_3.mp4,make it,
8p0_3mini_3.mp4,use a little wooden stick,
4p1_3mini_3.mp4,get any dishes in our sink into our then once everything,
4p1_3mini_3.mp4,see now I,
4p0_3mini_12.mp4,doing something for yourself each morning or something for yourself each day,
4p0_3mini_12.mp4,getting ready in the morning,
4p0_3mini_12.mp4,doing something for yourself,
4p0_3mini_12.mp4,,behaving better towards other people around you
4p0_3mini_12.mp4,go a long way you,
4p0_3mini_12.mp4,end up,
4p0_3mini_12.mp4,making a small effort with your outfit it in yourself confident in your body,
4p0_3mini_12.mp4,making a little effort with your hair,
4p0_3mini_12.mp4,do something for you,
4p0_3mini_12.mp4,making you,
4p0_3mini_12.mp4,fixing your hair a little bit,
4p0_3mini_12.mp4,mentioned those,
4p0_3mini_12.mp4,spend hours,
4p0_3mini_12.mp4,go a long way in,
4p0_3mini_13.mp4,look after yourself,
4p0_3mini_13.mp4,using the samsara app,
4p0_3mini_13.mp4,doing something for you that I,
4p0_3mini_13.mp4,burning yourself out it,
4p0_3mini_13.mp4,help yourself by,
4p0_3mini_13.mp4,meditating there,
4p0_3mini_13.mp4,see if you,
4p0_3mini_13.mp4,taking time for yourself it,
4p0_3mini_13.mp4,get ready in the morning,
4p0_3mini_13.mp4,,take a few minutes each day
4p0_3mini_13.mp4,doing this other ideas for,
4p0_3mini_13.mp4,spend three to five minutes,
4p0_3mini_13.mp4,,look after
4p0_3mini_13.mp4,looking after other people,
5p0_3mini_6.mp4,mix that all together I,
5p0_3mini_6.mp4,sprinkled some more cheese,
5p0_3mini_6.mp4,give it a good crust on top i,
5p0_3mini_6.mp4,tastes pretty good,
5p0_3mini_6.mp4,got a little hungry,
5p0_3mini_6.mp4,eat just cubes of baked tofu,
5p0_3mini_6.mp4,put it in for 20 minutes next I,
5p0_3mini_6.mp4,make it a little fuzzier,
5p0_3mini_6.mp4,adding a little bit more tomato sauce just,
5p0_3mini_6.mp4,,take with me for lunch
5p0_3mini_6.mp4,,judge it
5p0_3mini_6.mp4,sprinkled some more cheese i,
5p0_3mini_6.mp4,added some arugula just for some more green color,
5p0_3mini_6.mp4,added more tomato basil sauce,
8p0_3mini_4.mp4,got a deck or a back patio floor this for,
8p0_3mini_4.mp4,,look clean I it
8p0_3mini_4.mp4,,get through this video without
8p0_3mini_4.mp4,,talking about my power washer if you
8p0_3mini_4.mp4,,cleaning you we all the time I you
8p0_3mini_4.mp4,replace their rug,
8p0_3mini_4.mp4,use power washers,
8p0_3mini_4.mp4,put a link down below to the most inexpensive best power washer,
8p0_3mini_4.mp4,,get Applause
8p0_3mini_4.mp4,,loan ours out
8p0_3mini_4.mp4,,looks brand new this
8p0_3mini_4.mp4,,get like the dirt
8p0_3mini_4.mp4,,rent these for inexpensive
10p0_3mini_3.mp4,check it with a spatula,
10p0_3mini_3.mp4,,hydrating for the skin
10p0_3mini_3.mp4,,chopped cucumber which
10p0_3mini_3.mp4,,stop it
10p0_3mini_3.mp4,chopped tomato cucumber,
10p0_3mini_3.mp4,,add on your
10p0_3mini_3.mp4,see that,
10p0_3mini_3.mp4,,process a little bit more just to kind of
10p0_3mini_3.mp4,adding on our,
10p0_3mini_3.mp4,,got just that
10p1_3mini_6.mp4,eat a lot of nuts,
10p1_3mini_6.mp4,,eating out of the bowl of nuts
10p1_3mini_6.mp4,tried it the other day,
10p1_3mini_6.mp4,,collect spirit just
10p1_3mini_6.mp4,,went back
10p1_3mini_6.mp4,,sweetened um this one only
10p1_3mini_6.mp4,lightened slightly,
10p1_3mini_6.mp4,has four grams of sugar,
10p1_3mini_6.mp4,,take this one here
10p1_3mini_6.mp4,talking about the prepackaged oatmeal,
10p1_3mini_6.mp4,whack of options this,
10p1_3mini_6.mp4,,dried cranberries whole
10p1_3mini_6.mp4,,look for ones that
10p1_3mini_6.mp4,get all your nuts,
7p1_3mini_3.mp4,cooking up here,
7p1_3mini_3.mp4,stuff all of my tortilla shells,
7p1_3mini_3.mp4,makes it,
7p1_3mini_3.mp4,frying up these vegetables,
7p1_3mini_3.mp4,add the chicken,
7p1_3mini_3.mp4,add your veggies a few canned ingredients your barley,
7p1_3mini_3.mp4,freezes so well once everything 's ready I,
7p1_3mini_3.mp4,find it really helpful,
7p1_3mini_3.mp4,cover with aluminum foil right my directions on top,
7p1_3mini_3.mp4,,take it from the freezer to my oven my keen
7p1_3mini_3.mp4,done while those,
7p1_3mini_3.mp4,cool for a time,
7p1_3mini_3.mp4,add my onions beans enchilada sauce,
7p1_3mini_3.mp4,found on Pinterest I,
4p1_3mini_19.mp4,add those on to the tree,
4p1_3mini_19.mp4,added this lavender,
4p1_3mini_19.mp4,give a little bit more height to my diffuser I just,
4p1_3mini_19.mp4,made a little cake stand,
4p1_3mini_19.mp4,decorate with me,
4p1_3mini_19.mp4,get something good diffusing in the diffuser,
4p1_3mini_19.mp4,,moving into my office I just
4p1_3mini_19.mp4,,glued them together
4p1_3mini_19.mp4,,got this face from Ikea a long time ago
4p1_3mini_19.mp4,,took a Dollar Tree candle votive
4p1_3mini_19.mp4,,works perfectly
4p1_3mini_19.mp4,,believe this
4p1_3mini_19.mp4,,get the entire feeling of it
4p1_3mini_19.mp4,diffusing a summer,
10p1_3mini_8.mp4,see here you,
10p1_3mini_8.mp4,adding these two alone,
10p1_3mini_8.mp4,get a sweetened almond milk,
10p1_3mini_8.mp4,got some almond breeze on milk this one here 's chocolate you,
10p1_3mini_8.mp4,get you,
10p1_3mini_8.mp4,,sweeten the whole drink
10p1_3mini_8.mp4,,running out to Dorcas you at all
10p1_3mini_8.mp4,,running out the door
10p1_3mini_8.mp4,,throw them in your bag
10p1_3mini_8.mp4,get the unsweetened protein powder then,
10p1_3mini_8.mp4,,make sure that they
10p1_3mini_8.mp4,,means just some protein
10p1_3mini_8.mp4,,shake it
5p0_3mini_1.mp4,do a little bit of journaling,
5p0_3mini_1.mp4,eat or drink at this point I,
5p0_3mini_1.mp4,show you,
5p0_3mini_1.mp4,see a little bit of my morning routine i,
5p0_3mini_1.mp4,,step on some water before i
5p0_3mini_1.mp4,,planned for our pizza theme that we always
5p0_3mini_1.mp4,,planned for our pizza theme
5p0_3mini_1.mp4,,tell from the title it
5p0_3mini_1.mp4,,eat on a friday
5p0_3mini_1.mp4,wake up i,
5p0_3mini_1.mp4,,eat in
5p0_3mini_1.mp4,,do on a friday
10p0_3mini_5.mp4,sprinkle the pumpkin seeds on top,
10p0_3mini_5.mp4,,sold 10 school lunches
10p0_3mini_5.mp4,,sprouted cql bread here
10p0_3mini_5.mp4,make it,
10p0_3mini_5.mp4,look a little bit pretty,
10p0_3mini_5.mp4,,do with your eyes
10p0_3mini_5.mp4,,use some
10p0_3mini_5.mp4,adding all the veggies,
10p0_3mini_5.mp4,,went ahead
10p0_3mini_5.mp4,,served to children in need
10p0_3mini_5.mp4,making a chickpea salad sandwich this,
10p0_3mini_5.mp4,chopped up all the ingredients,
10p0_3mini_5.mp4,,try this
10p0_3mini_5.mp4,,make the little assortment on the kale here just
7p1_3mini_5.mp4,bye person what,
7p1_3mini_5.mp4,see you guys,
7p1_3mini_5.mp4,doing it all on a budget I,
7p1_3mini_5.mp4,getting organized,
1p0_3mini_5.mp4,warm it,
1p0_3mini_5.mp4,relieve your cramping now if you,
1p0_3mini_5.mp4,put in the microwave,
1p0_3mini_5.mp4,,see anything that
1p0_3mini_5.mp4,put it on your lower abdomen,
1p0_3mini_5.mp4,go to the drugstore,
1p0_3mini_5.mp4,depending on the wattage of your microwave work,
1p0_3mini_5.mp4,make one yourself,
1p0_3mini_5.mp4,do a little self-care that,
1p0_3mini_5.mp4,fall out if I,
1p0_3mini_5.mp4,stick in the microwave same type of thing ten to thirty seconds it,
1p0_3mini_5.mp4,keep your eyes very closely on anything like this that you,
1p0_3mini_5.mp4,pulled out a few stress relief products which usually when you it,
2p0_3mini_8.mp4,do 30 just,
2p0_3mini_8.mp4,see what this,
2p0_3mini_8.mp4,looks like when it,
2p0_3mini_8.mp4,drop this whole thing oh,
2p0_3mini_8.mp4,end up,
2p0_3mini_8.mp4,do this one-handed how awful that,
2p0_3mini_8.mp4,looks like I,
