HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3,All_Yes_actions,Majority_Yes_actions
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,cook it yourself,0,1,0,,cook it yourself
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,dressing to whatever consistency,0,0,1,,dressing to whatever consistency
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,mixed with sesame,0,0,0,mixed with sesame,mixed with sesame
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,telling you these,0,0,2,,telling you these
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,make a quick peanut sauce,0,0,0,make a quick peanut sauce,make a quick peanut sauce
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,assemble it all together onto your lettuce drizzle on your sauce,0,1,0,,assemble it all together onto your lettuce drizzle on your sauce
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,sliced cucumber,0,0,0,sliced cucumber,sliced cucumber
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,takes about 15 minutes or,0,1,2,,
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,5p1_3mini_6.mp4,obsessed with it,0,0,2,,obsessed with it
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,5p1_3mini_6.mp4,prefer iced tea,0,0,2,,prefer iced tea
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,5p1_3mini_6.mp4,blend all of that up,0,1,0,,blend all of that up
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,5p1_3mini_6.mp4,takes it over the top for me with this I since I,0,0,2,,takes it over the top for me with this I since I
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,5p1_3mini_6.mp4,drink it about twenty minutes or,0,1,2,,
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,5p1_3mini_6.mp4,has coconut water banana frozen blueberries,0,0,2,,has coconut water banana frozen blueberries
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,5p1_3mini_6.mp4,make myself a quick smoothie,0,0,0,make myself a quick smoothie,make myself a quick smoothie
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,6mini_17.mp4,understand whether it,1,2,2,,
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,6mini_17.mp4,growing in my tub,1,2,2,,
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,6mini_17.mp4,followed me,1,2,2,,
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,6mini_17.mp4,get in the tub,1,2,1,,
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,6mini_17.mp4,drink a bunch of water,1,2,1,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,5p1_3mini_6.mp4,frozen strawberries,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,5p1_3mini_6.mp4,drink plain water even though that I,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,5p1_3mini_6.mp4,drink some iced tea I always,1,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,5p1_3mini_6.mp4,has all of your daily vitamins minerals electrolytes,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,5p1_3mini_6.mp4,add some cayenne pepper garlic powder,0,0,0,add some cayenne pepper garlic powder,add some cayenne pepper garlic powder
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,5p1_3mini_6.mp4,tastes really good,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,5p1_3mini_6.mp4,gives it that added bit of flavor,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,leave this one obviously,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,live down in Georgia,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,get one it actually than it really,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,clean up all their toys before they,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,guess what you guys I,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,got new,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,looks a little bit worse,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,link it for you guys if it,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,doing all the candy,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,made some some friends when we,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,throw pillows,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,made like this for pretty now onto our living room,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,check facebook,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,making furniture nowadays,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,6p0_3mini_7.mp4,use quarter to half a cup of water depending on how thick you like your smoothies the amount I,0,0,0,use quarter to half a cup of water depending on how thick you like your smoothies the amount I,use quarter to half a cup of water depending on how thick you like your smoothies the amount I
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,6p0_3mini_7.mp4,add a few ice cubes,0,0,0,add a few ice cubes,add a few ice cubes
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,6p0_3mini_7.mp4,go well with strawberry,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,6p0_3mini_7.mp4,contains whole carbs good protein,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,6p0_3mini_7.mp4,depends on my mood,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,6p0_3mini_7.mp4,add generally,2,0,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,6p0_3mini_7.mp4,make yourself a banana strawberry peanut butter smoothie which,0,0,2,,make yourself a banana strawberry peanut butter smoothie which
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,1mini_22.mp4,go ahead,1,1,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,1mini_22.mp4,see the color,1,1,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,1mini_22.mp4,come out the cheese,1,1,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,1mini_22.mp4,see that the cheese,1,1,2,,
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,1mini_22.mp4,make its appearance as it,1,1,2,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_7.mp4,making a smoothie,0,0,0,making a smoothie,making a smoothie
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_7.mp4,blend it up,0,0,0,blend it up,blend it up
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_7.mp4,adding water,0,0,0,adding water,adding water
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_7.mp4,works with certain flavors of fruit,2,0,2,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_7.mp4,make it,0,0,0,make it,make it
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_7.mp4,blending my classic strawberry banana smoothie,0,0,0,blending my classic strawberry banana smoothie,blending my classic strawberry banana smoothie
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,go gluten-free maybe you or maybe you that I,2,0,2,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,go gluten-free,2,0,0,,go gluten-free
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,eat for breakfast,2,0,0,,eat for breakfast
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,eating gluten-free,2,0,0,,eating gluten-free
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,get into better shape hey guys the seas,2,0,2,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,change today I three really easy gluten-free show you three really easy gluten-free breakfast,2,0,2,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,show you,0,0,0,show you,show you
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,show you three healthy breakfast ideas,0,0,0,show you three healthy breakfast ideas,show you three healthy breakfast ideas
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,hope that you,2,0,2,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,following a gluten-free diet these,0,0,2,,following a gluten-free diet these
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,lose weight,2,0,1,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,eat up suddenly like oh,2,0,2,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,share 3 gluten free breakfast ideas that,0,0,2,,share 3 gluten free breakfast ideas that
32L724R85KJQLUBE7LZRY9EOD0FIPL,4p1_3mini_14.mp4,use my Dyson,0,0,0,use my Dyson,use my Dyson
32L724R85KJQLUBE7LZRY9EOD0FIPL,4p1_3mini_14.mp4,get a lot of questions about where we,2,0,2,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,4p1_3mini_14.mp4,dusted the last thing you,2,0,2,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,4p1_3mini_14.mp4,got it from a sale rugs it,2,0,2,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,4p1_3mini_14.mp4,take care of,2,0,2,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,4p1_3mini_14.mp4,got our rug,2,0,1,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,4p1_3mini_14.mp4,went ahead,2,0,1,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,1mini_13.mp4,seems like an eternity in the oven,1,0,2,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,1mini_13.mp4,take it out,1,0,2,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,1mini_13.mp4,dehydrated at that point which,1,0,2,,
32L724R85KJQLUBE7LZRY9EOD0FIPL,1mini_13.mp4,pull it right off the baking sheet,1,0,2,,
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p1_3mini_14.mp4,get a lot of questions about what our wood flooring,2,0,0,,get a lot of questions about what our wood flooring
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p1_3mini_14.mp4,moved on to our wood flooring,1,0,0,,moved on to our wood flooring
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,simplifying the lunch packing process I,0,0,0,simplifying the lunch packing process I,simplifying the lunch packing process I
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,found really helpful,2,0,0,,found really helpful
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,get a bit overwhelming I,2,0,0,,get a bit overwhelming I
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,doing that every single day,1,0,0,,doing that every single day
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,zip up put things like pretzels,2,0,0,,zip up put things like pretzels
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,stick in the kids backpack again washable,2,1,0,,
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,wash out they clean love,2,2,0,,
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,make life with kids easier in the kitchen arm yourself,2,0,0,,make life with kids easier in the kitchen arm yourself
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,sized stainless steel containers that,2,0,0,,sized stainless steel containers that
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,going to real school there she,2,0,0,,going to real school there she
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,goes my kindergartner you,2,1,0,,
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,starting with snacks I,2,2,0,,
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,pack a real lunch,0,1,0,,pack a real lunch
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,moving on to drinks these stainless steel containers,2,0,0,,moving on to drinks these stainless steel containers
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p0_3mini_10.mp4,take a long time,2,0,0,,take a long time
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p0_3mini_10.mp4,increase energy,2,0,0,,increase energy
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p0_3mini_10.mp4,applying a moisturizer,0,0,0,applying a moisturizer,applying a moisturizer
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p0_3mini_10.mp4,improve your mood,2,1,0,,
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p0_3mini_10.mp4,check out muscle skincare routine,2,1,0,,
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p0_3mini_10.mp4,release endorphins in the body which it I often just my go-to 3-step skincare routine,2,1,0,,
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p0_3mini_10.mp4,filled with chemicals,2,2,2,,
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4mini_4.mp4,tested the products myself before,2,0,2,,
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4mini_4.mp4,providing them to you guys,2,1,2,,
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4mini_4.mp4,gone through the entire packet of their original one it,2,2,2,,
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4mini_4.mp4,tried the Malibu one,2,2,2,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,4p0_3mini_10.mp4,use the most,1,2,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,4p0_3mini_10.mp4,stay away from products that,2,2,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,4p0_3mini_10.mp4,help routine habit that you,0,0,0,help routine habit that you,help routine habit that you
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,4p0_3mini_10.mp4,improve mental clarity,1,1,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,4p0_3mini_10.mp4,make you in a better mood for the day another healthy morning,0,2,0,,make you in a better mood for the day another healthy morning
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,4p0_3mini_10.mp4,using a cleanser,0,2,0,,using a cleanser
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,4p0_3mini_10.mp4,wash my face while I,0,0,0,wash my face while I,wash my face while I
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,cover it well,1,1,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,clean up the kitchen,1,1,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,go shower,1,1,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,going to now since I,2,2,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,get the top all brown,0,1,0,,get the top all brown
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,get too Brown on the top,1,1,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,pop it under the broiler,1,1,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,take it to my parents just,1,2,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,got 30 minutes I,2,2,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,get ready instead here it,2,2,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,reheat it,1,1,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,ended up,2,2,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,do then cover it,1,1,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,doing about 33 minutes,1,2,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,1p0_3mini_2.mp4,try right here I,0,2,0,,try right here I
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,1p0_3mini_2.mp4,get them,1,2,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,1p0_3mini_2.mp4,support as always,1,2,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,1p0_3mini_2.mp4,do this one outside cramps,0,2,0,,do this one outside cramps
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,1p0_3mini_2.mp4,relieve any tension or discomfort in my lower abdomen,1,1,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,1p0_3mini_2.mp4,affect people to different degrees I personally until after I,2,2,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,1p0_3mini_2.mp4,doing a light,1,2,0,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,7mini_10.mp4,make colorful hearts all over this jar,2,1,1,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,7mini_10.mp4,use my jar,2,1,1,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,7mini_10.mp4,drink but this,2,1,1,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,7mini_10.mp4,"Use it for pencil holders on your desk , as a vase for flowers , whatever you",2,1,2,,
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,7mini_10.mp4,done just,2,1,1,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1p0_3mini_2.mp4,stretch when I,2,0,1,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1p0_3mini_2.mp4,stretch just,2,0,1,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1p0_3mini_2.mp4,go to a boot camp class,2,0,1,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1p0_3mini_2.mp4,getting really bad ones,1,0,1,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1p0_3mini_2.mp4,do an at-home workout I,1,0,1,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1p0_3mini_2.mp4,stretching routine ozzie,0,0,1,,stretching routine ozzie
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,give it to you for free they,2,0,1,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,charge you,1,0,1,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,going to you,1,0,0,,going to you
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,put a couple in your purse,1,0,2,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,ask for a cup of hot water,1,0,0,,ask for a cup of hot water
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,avoid these,1,0,2,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,do even if you you,1,0,2,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,put one of these in normally they,2,0,0,,put one of these in normally they
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,going under 13 % you,1,0,1,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,satisfying when you,1,0,1,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,make sure you,1,0,0,,make sure you
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,find this,1,0,1,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,5p1_3mini_3.mp4,froth up about two ounces of milk I,2,0,0,,froth up about two ounces of milk I
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,5p1_3mini_3.mp4,received a custom,1,0,1,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,5p1_3mini_3.mp4,infused honey I,0,0,1,,infused honey I
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,5p1_3mini_3.mp4,add a little bit of vanilla,0,0,0,add a little bit of vanilla,add a little bit of vanilla
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,5p1_3mini_3.mp4,get this Honey from my local farmers market,1,0,0,,get this Honey from my local farmers market
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,5p1_3mini_3.mp4,has the most incredible peach flavor to it,1,0,1,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,5p1_3mini_3.mp4,combine the tea with the warm froth milk,0,0,1,,combine the tea with the warm froth milk
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1mini_17.mp4,treat if they or you,1,1,0,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1mini_17.mp4,used the potty,1,1,1,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1mini_17.mp4,divided them I,1,1,2,,
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1mini_17.mp4,give them all to him at once,1,1,0,,
31GECDVA9IL2I4Y8QORTV6X294U669,5p1_3mini_3.mp4,brews your tea for you depending on the type of tea,0,0,0,brews your tea for you depending on the type of tea,brews your tea for you depending on the type of tea
31GECDVA9IL2I4Y8QORTV6X294U669,5p1_3mini_3.mp4,brew off my tea,0,0,1,,brew off my tea
31GECDVA9IL2I4Y8QORTV6X294U669,5p1_3mini_3.mp4,recommend you guys,0,2,0,,recommend you guys
31GECDVA9IL2I4Y8QORTV6X294U669,5p1_3mini_3.mp4,received this as a gift a while ago,0,2,1,,
31GECDVA9IL2I4Y8QORTV6X294U669,5p1_3mini_3.mp4,start I,0,2,2,,
31GECDVA9IL2I4Y8QORTV6X294U669,5p1_3mini_3.mp4,has little bits of almond cinnamon,0,2,1,,
31GECDVA9IL2I4Y8QORTV6X294U669,5p1_3mini_3.mp4,making a tea latte actually,0,0,0,making a tea latte actually,making a tea latte actually
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,use it on eggs,0,0,0,use it on eggs,use it on eggs
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,tastes I always,0,1,1,,
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,gives it an eggy flavor off,0,1,0,,gives it an eggy flavor off
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,making this recipe right now,0,0,0,making this recipe right now,making this recipe right now
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,find that it,0,2,1,,
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,add this to my tofu especially when I,0,2,1,,
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,do a tofu scramble,0,1,1,,
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,suggested that you,0,2,0,,suggested that you
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,give it a yellowy color,0,2,0,,give it a yellowy color
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,got my coffee which I,0,0,0,got my coffee which I,got my coffee which I
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,has just like it,0,1,2,,
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,done with another reason why,0,2,2,,
31GECDVA9IL2I4Y8QORTV6X294U669,6p1_3mini_3.mp4,using the QV intensive super dry skin body,0,2,0,,using the QV intensive super dry skin body
31GECDVA9IL2I4Y8QORTV6X294U669,6p1_3mini_3.mp4,complain it,0,2,1,,
31GECDVA9IL2I4Y8QORTV6X294U669,6p1_3mini_3.mp4,wash my face,0,0,0,wash my face,wash my face
31GECDVA9IL2I4Y8QORTV6X294U669,6p1_3mini_3.mp4,do everything,0,1,1,,
31GECDVA9IL2I4Y8QORTV6X294U669,6p1_3mini_3.mp4,cleanser it,0,0,0,cleanser it,cleanser it
31GECDVA9IL2I4Y8QORTV6X294U669,6p1_3mini_3.mp4,enjoys brushing their teeth in the shower I,0,0,0,enjoys brushing their teeth in the shower I,enjoys brushing their teeth in the shower I
31GECDVA9IL2I4Y8QORTV6X294U669,6p1_3mini_3.mp4,wasting water,0,0,1,,wasting water
31GECDVA9IL2I4Y8QORTV6X294U669,4mini_19.mp4,get into bed,1,2,0,,
31GECDVA9IL2I4Y8QORTV6X294U669,4mini_19.mp4,snuggles free,1,2,1,,
31GECDVA9IL2I4Y8QORTV6X294U669,4mini_19.mp4,book the drink,1,2,2,,
31GECDVA9IL2I4Y8QORTV6X294U669,4mini_19.mp4,relax I,1,2,0,,
31GECDVA9IL2I4Y8QORTV6X294U669,4mini_19.mp4,hope you guys,1,2,1,,
31GECDVA9IL2I4Y8QORTV6X294U669,4mini_19.mp4,see you next time,1,2,1,,
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,6p1_3mini_3.mp4,get on with my admin work then,0,0,0,get on with my admin work then,get on with my admin work then
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,6p1_3mini_3.mp4,use it on my face,0,0,1,,use it on my face
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,6p1_3mini_3.mp4,obsessed with avocado on top of these rive a de biscuit thingies with feta salt,0,2,1,,
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,6p1_3mini_3.mp4,sit down at my computer,0,1,0,,sit down at my computer
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,6p1_3mini_3.mp4,washing my hair,0,2,1,,
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,6p1_3mini_3.mp4,do all of my emails,0,1,0,,do all of my emails
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,6p1_3mini_3.mp4,tell me I,0,1,2,,
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,eat my breakfast okay then it,0,0,0,eat my breakfast okay then it,eat my breakfast okay then it
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,chopped that up,0,0,1,,chopped that up
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,sit at the counter,0,2,1,,
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,get my coffee ready I usually,0,1,0,,get my coffee ready I usually
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,added some almond milk to my travel mug,0,1,0,,added some almond milk to my travel mug
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,watch YouTube video,0,1,1,,
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,topped it with some coffee,0,1,0,,topped it with some coffee
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,put that in there,0,1,0,,put that in there
